run_id,date_utc,test_type,pool,suite_version,scenario_count,romhack_commit,rom_hash,access_mode,opponent_model,action_quality,mechanics_accuracy,reasoning_quality,risk_management,calibration,weighted_score,top_move_agreement,acceptable_move_agreement,severe_blunders,mechanics_errors,state_errors,hidden_info_errors,illegal_action_errors,earliest_error_turn,wins,battles,sim_win_rate,confidence_interval,notes_artifact,next_study_target
paired_handoff_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-920763_turns_6_12_paired_handoff_transfer,14,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_winter_seasonal_8_round_8_turns_1_5_exposed_start_t6,expert_replay_actual_move_weak_oracle,,,,,,,4/14,7/14,1,1,0,0,0,6,0,0,,,"docs/pokemon_mastery/quick_tests/paired_handoff_transfer_001_smogtours-gen2ou-920763_2026-05-14.md","Build Rest-sleeper handoff plus cleric-before-Explosion regression, then transfer to fresh replay"
rest_sleeper_cleric_trade_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,rest_sleeper_cleric_trade_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_boundary_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/rest_sleeper_cleric_trade_probe_001_2026-05-14.md","Transfer next to fresh replay: score safe sleep turn sleeper preservation support handoff support-before-cashout and setup after handoff-out"
rest_sleeper_cleric_trade_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-920770_turns_1_22_rest_sleeper_cleric_trade_transfer,42,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_winter_seasonal_8_round_8_unscored_t4p1_t14p1,expert_replay_actual_move_weak_oracle,,,,,,,11/42,20/42,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/rest_sleeper_cleric_trade_transfer_001_smogtours-gen2ou-920770_2026-05-14.md","Next fresh transfer: paired handoff into Ghost or Electric receiver plus trap/phaze timing"
ghost_electric_trap_phaze_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-920777_turns_1_25_ghost_electric_trap_phaze_transfer,47,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_winter_seasonal_8_round_8_unscored_t12p1_t24p1_t25p1,expert_replay_actual_move_weak_oracle,,,,,,,19/47,29/47,0,0,0,1,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/ghost_electric_trap_phaze_transfer_001_smogtours-gen2ou-920777_2026-05-14.md","Next fresh transfer: Electric receiver handoff identity plus reject RestTalk-stay when another piece owns the branch"
electric_receiver_resttalk_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-920928_turns_1_22_electric_receiver_resttalk_transfer,42,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_winter_seasonal_8_round_8_unscored_t20p2_t21p2,expert_replay_actual_move_weak_oracle,,,,,,,12/42,19/42,0,0,1,2,0,3,0,0,,,"docs/pokemon_mastery/quick_tests/electric_receiver_resttalk_transfer_001_smogtours-gen2ou-920928_2026-05-14.md","Next: short correction probe for RestTalk stay versus handoff and hidden-role voluntary-entry pricing"
resttalk_hidden_role_correction_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,resttalk_hidden_role_correction_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_boundary_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/resttalk_hidden_role_correction_probe_001_2026-05-14.md","Transfer next to fresh replay: RestTalk stay handoff hidden-role voluntary entry and active pressure into named receiver"
hidden_role_electric_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-920951_turns_1_22_hidden_role_electric_transfer,44,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_winter_seasonal_8_round_8,expert_replay_actual_move_weak_oracle,,,,,,,14/44,19/44,0,0,0,1,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/hidden_role_electric_transfer_001_smogtours-gen2ou-920951_2026-05-14.md","Next fresh transfer: hidden-role voluntary entry Gengar spinblock Umbreon Pursuit/trap plus exact Electric handoff identity"
hidden_role_electric_transfer_002_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-920961_turns_1_22_hidden_role_electric_transfer,44,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_winter_seasonal_8_round_8,expert_replay_actual_move_weak_oracle,,,,,,,21/44,27/44,0,0,0,0,0,3,0,0,,,"docs/pokemon_mastery/quick_tests/hidden_role_electric_transfer_002_smogtours-gen2ou-920961_2026-05-14.md","Next probe: support-set hidden roles RestTalk setup handoff Toxic-before-Spikes Forretress Curse Skarmory and phaze-to-break-trap Zapdos"
support_set_hidden_role_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,support_set_hidden_role_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_role_route_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/support_set_hidden_role_probe_001_2026-05-14.md","Transfer next to fresh replay: support-set hidden roles RestTalk setup handoff Toxic Forretress Curse Skarmory and Whirlwind Zapdos"
support_set_hidden_role_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-921372_turns_1_16_support_set_hidden_role_transfer,31,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_winter_seasonal_8_round_8_turn2p1_unscored_freeze,expert_replay_actual_move_weak_oracle,,,,,,,14/31,21/31,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/support_set_hidden_role_transfer_001_smogtours-gen2ou-921372_2026-05-14.md","Next probe: counter-handoff after first support handoff reveal and stop condition for not overcalling the loop"
counter_handoff_loop_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,counter_handoff_loop_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_boundary_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/counter_handoff_loop_probe_001_2026-05-14.md","Transfer next to fresh replay: score first handoff counter-handoff obeyed active-pressure stop condition and third-owner re-score"
counter_handoff_loop_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-921389_turns_1_20_counter_handoff_loop_transfer,40,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_winter_seasonal_8_round_8_future_log_quarantined_after_turn20,expert_replay_actual_move_weak_oracle,,,,,,,12/40,16/40,0,0,1,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/counter_handoff_loop_transfer_001_smogtours-gen2ou-921389_2026-05-14.md","Next probe: setup-hidden-role stop conditions Substitute RestTalk phaze support and active damage over speculative loops"
setup_hidden_role_stop_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,setup_hidden_role_stop_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_state_explicit_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/setup_hidden_role_stop_probe_001_2026-05-14.md","Transfer next to fresh replay: Substitute state RestTalk stay or handoff phaze counter-handoff and active damage over speculative loops"
setup_hidden_role_stop_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-921412_turns_1_20_setup_hidden_role_stop_transfer,39,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_winter_seasonal_8_round_8_turn20p1_unscored_full_para,expert_replay_actual_move_weak_oracle,,,,,,,16/39,25/39,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/setup_hidden_role_stop_transfer_001_smogtours-gen2ou-921412_2026-05-14.md","Next probe: screen-plus-phaze and third-owner loop re-score Reflect Roar Misdreavus low setup without Rest reveal active damage over Rest or pivot"
screen_phaze_third_owner_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,screen_phaze_third_owner_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_boundary_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/screen_phaze_third_owner_probe_001_2026-05-14.md","Transfer next to fresh replay: screen plus phaze package third-owner Misdreavus low setup without hidden Rest import active damage over defensive scripts"
low_rest_race_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,gen2ou-2544449982_turns_1_15_low_rest_race_transfer,30,unknown,unknown,spectator_public_turn_pause_hidden_future_current_winter_seasonal_8_round3,expert_replay_actual_move_weak_oracle,,,,,,,16/30,23/30,0,0,1,0,0,5,0,0,,,"docs/pokemon_mastery/quick_tests/low_rest_race_transfer_001_gen2ou-2544449982_2026-05-14.md","Rest-race severe did not repeat but exact gate was not directly tested; review turn5 sleep-source, turn7 Substitute branch, turn13 Explosion overcall"
three_check_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,gen2ou-2544443857_turns_1_16_three_check_transfer,30,unknown,unknown,spectator_public_turn_pause_hidden_future_current_winter_seasonal_8_round3_same_set_caveat,expert_replay_actual_move_weak_oracle,,,,,,,14/30,22/30,0,0,1,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/three_check_transfer_001_gen2ou-2544443857_2026-05-14.md","Explosion owner transferred on turn9; new bottleneck is hazard ownership around Golem Rapid Spin, opposing Spikes reset, and coverage into named receiver"
hazard_ownership_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-906382_turns_1_15_hazard_ownership_transfer,30,unknown,unknown,spectator_public_turn_pause_hidden_future_current_winter_seasonal_8_round1,expert_replay_actual_move_weak_oracle,,,,,,,12/30,26/30,0,0,1,0,0,15,0,0,,,"docs/pokemon_mastery/quick_tests/hazard_ownership_transfer_001_smogtours-gen2ou-906382_2026-05-14.md","Positive-selection not solved: Cloyster hazard job ordering missed on turn15; next rep must name both sides hazards and order Spikes before Spin when opponent side is unspiked"
cloyster_hazard_job_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-916513_turns_1_15_cloyster_hazard_job_transfer,30,unknown,unknown,spectator_public_turn_pause_hidden_future_current_spl_xvii_week9_no_keyword_screen,expert_replay_actual_move_weak_oracle,,,,,,,17/30,29/30,0,0,0,0,0,6,0,0,,,"docs/pokemon_mastery/quick_tests/cloyster_hazard_job_transfer_001_smogtours-gen2ou-916513_2026-05-14.md","Cloyster hazard job ordering transferred on Spikes and Toxic-over-hazard turns; next bottleneck is branch-counter-switch after forcing an exit"
branch_counter_switch_transfer_002_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-914596_turns_1_16_branch_counter_switch_transfer,30,unknown,unknown,spectator_public_turn_pause_hidden_future_current_spl_xvii_week8_no_keyword_screen_two_no_action_sleep_exclusions,expert_replay_actual_move_weak_oracle,,,,,,,14/30,25/30,0,0,1,1,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/branch_counter_switch_transfer_002_smogtours-gen2ou-914596_2026-05-14.md","Branch-counter-switch did not transfer cleanly: missed trap-Smeargle cashout, re-sleep state, and Explosion into named Zapdos sleep absorber"
branch_absorber_punish_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,branch_absorber_punish_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_absorber_punish_ranking_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/branch_absorber_punish_probe_001_2026-05-14.md","Transfer next to fresh replay: when status absorber is named rank cash-out coverage counter-switch setup/Substitute and status before choosing"
branch_absorber_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-912287_turns_1_16_branch_absorber_transfer,30,unknown,unknown,spectator_public_turn_pause_hidden_future_current_spl_xvii_week7_no_keyword_screen,expert_replay_actual_move_weak_oracle,,,,,,,10/30,15/30,1,0,0,1,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/branch_absorber_transfer_001_smogtours-gen2ou-912287_2026-05-14.md","Not progress: top and acceptable agreement were poor and Explosion into a plausible hidden Gengar immunity caused a severe hidden-info error; next rep is cash-out immunity guard"
cashout_immunity_guard_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,cashout_immunity_guard_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_immunity_owner_naming_hits,4/4_cashout_ranking_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/cashout_immunity_guard_probe_001_2026-05-14.md","Regression only: cash-out guard restated; next proof is fresh replay transfer where all-in trades require revealed/plausible hidden immunity owners and fallback lines"
cashout_immunity_transfer_001_2026_05_14,2026-05-14,focused_replay_transfer,vanilla_gsc_replay,smogtours-gen2ou-912827_turns_1_15_cashout_immunity_transfer,30,unknown,unknown,spectator_public_turn_pause_hidden_future_current_spl_xvii_week7_no_keyword_screen,expert_replay_actual_move_weak_oracle,,,,,,,15/30,19/30,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/cashout_immunity_transfer_001_smogtours-gen2ou-912827_2026-05-14.md","Cash-out guard held in limited sample but not broad progress: top/acceptable below gate; next target is status-capable positive selection into receivers with Thief/coverage/handoff before generic sleep or active-target damage"
side_known_transfer_045_claude_2026_05_16,2026-05-16,replay_turn_pause_load_required_triggers_falsification,vanilla_gsc_replay,smogtours-gen2ou-781283_turns_1_31_p2_mrsoup_claude_run,30,unknown,unknown,side_known_p2_team_species_only_reconstructed_from_replay_log_strong_prior_sets,expert_replay_actual_move_weak_oracle_gsc_championship_finals,,,,,,,15/30,23/30,1,0,0,1,0,12,0,0,,,"docs/pokemon_mastery/workspace/quick_tests/side_known_transfer_045_smogtours-gen2ou-781283_p2_claude_2026-05-16.md","Ceiling-reached per packet-044 falsification gate: triggers honored every turn but top-match held at 15/30 baseline; H1 eliminated (0%), H2 now dominant (66% of misses); severe blunder T12 Cloyster Boom into Gengar Ghost immunity from missed branch-punish audit on type-immunity; next target is harden branch-punish audit with explicit type-immunity demotion list AND pivot to pairwise contrastive drills (Inventory Issue 21) for route_budget H2 misses"
